8.300000E+0	1.003556E+0
8.301000E+0	1.004403E+0
8.302000E+0	1.002591E+0
8.303000E+0	1.002606E+0
8.304000E+0	1.002011E+0
8.305000E+0	1.003058E+0
8.306000E+0	1.003263E+0
8.307000E+0	1.003846E+0
8.308000E+0	1.003811E+0
8.309000E+0	1.002208E+0
8.310000E+0	1.003294E+0
8.311000E+0	1.002565E+0
8.312000E+0	1.001699E+0
8.313000E+0	1.001256E+0
8.314000E+0	1.000512E+0
8.315000E+0	1.000179E+0
8.316000E+0	1.000067E+0
8.317000E+0	9.995311E-1
8.318000E+0	9.995928E-1
8.319000E+0	9.999519E-1
8.320000E+0	9.995942E-1
8.321000E+0	9.995540E-1
8.322000E+0	9.980130E-1
8.323000E+0	1.000011E+0
8.324000E+0	1.000359E+0
8.325000E+0	1.000312E+0
8.326000E+0	1.000039E+0
8.327000E+0	9.995953E-1
8.328000E+0	9.995752E-1
8.329000E+0	9.996617E-1
8.330000E+0	9.992506E-1
8.331000E+0	9.988857E-1
8.332000E+0	9.988696E-1
8.333000E+0	9.992498E-1
8.334000E+0	9.992024E-1
8.335000E+0	9.985997E-1
8.336000E+0	9.992320E-1
8.337000E+0	9.992975E-1
8.338000E+0	9.995724E-1
8.339000E+0	9.997511E-1
8.340000E+0	9.998930E-1
8.341000E+0	1.000007E+0
8.342000E+0	9.996459E-1
8.343000E+0	9.996559E-1
8.344000E+0	9.984799E-1
8.345000E+0	9.963619E-1
8.346000E+0	9.989540E-1
8.347000E+0	9.989280E-1
8.348000E+0	9.988940E-1
8.349000E+0	9.988538E-1
8.350000E+0	9.988942E-1
8.351000E+0	9.988424E-1
8.352000E+0	9.986534E-1
8.353000E+0	9.989273E-1
8.354000E+0	9.982027E-1
8.355000E+0	9.967913E-1
8.356000E+0	9.989217E-1
8.357000E+0	9.989382E-1
8.358000E+0	9.993064E-1
8.359000E+0	9.988400E-1
8.360000E+0	9.989352E-1
8.361000E+0	9.989343E-1
8.362000E+0	9.985074E-1
8.363000E+0	9.986098E-1
8.364000E+0	9.982521E-1
8.365000E+0	9.983242E-1
8.366000E+0	9.983181E-1
8.367000E+0	9.982635E-1
8.368000E+0	9.982728E-1
8.369000E+0	9.982193E-1
8.370000E+0	9.978838E-1
8.371000E+0	9.979732E-1
8.372000E+0	9.978760E-1
8.373000E+0	9.979036E-1
8.374000E+0	9.975609E-1
8.375000E+0	9.975421E-1
8.376000E+0	9.971429E-1
8.377000E+0	9.971833E-1
8.378000E+0	9.971857E-1
8.379000E+0	9.971592E-1
8.380000E+0	9.967917E-1
8.381000E+0	9.968066E-1
8.382000E+0	9.964408E-1
8.383000E+0	9.961534E-1
8.384000E+0	9.957647E-1
8.385000E+0	9.953938E-1
8.386000E+0	9.954526E-1
8.387000E+0	9.946847E-1
8.388000E+0	9.947624E-1
8.389000E+0	9.940220E-1
8.390000E+0	9.940328E-1
8.391000E+0	9.939790E-1
8.392000E+0	9.933694E-1
8.393000E+0	9.929361E-1
8.394000E+0	9.926672E-1
8.395000E+0	9.922481E-1
8.396000E+0	9.918975E-1
8.397000E+0	9.915885E-1
8.398000E+0	9.906756E-1
8.399000E+0	9.902666E-1
8.400000E+0	9.896024E-1
8.401000E+0	9.891739E-1
8.402000E+0	9.884617E-1
8.403000E+0	9.878048E-1
8.404000E+0	9.873398E-1
8.405000E+0	9.864545E-1
8.406000E+0	9.857902E-1
8.407000E+0	9.851435E-1
8.408000E+0	9.836416E-1
8.409000E+0	9.843826E-1
8.410000E+0	9.835816E-1
8.411000E+0	9.828719E-1
8.412000E+0	9.824926E-1
8.413000E+0	9.816863E-1
8.414000E+0	9.805728E-1
8.415000E+0	9.798639E-1
8.416000E+0	9.790440E-1
8.417000E+0	9.783195E-1
8.418000E+0	9.772541E-1
8.419000E+0	9.768077E-1
8.420000E+0	9.760670E-1
8.421000E+0	9.750387E-1
8.422000E+0	9.747191E-1
8.423000E+0	9.740330E-1
8.424000E+0	9.729070E-1
8.425000E+0	9.717384E-1
8.426000E+0	9.723623E-1
8.427000E+0	9.713210E-1
8.428000E+0	9.700594E-1
8.429000E+0	9.694255E-1
8.430000E+0	9.683342E-1
8.431000E+0	9.673770E-1
8.432000E+0	9.663061E-1
8.433000E+0	9.655717E-1
8.434000E+0	9.647353E-1
8.435000E+0	9.630646E-1
8.436000E+0	9.622526E-1
8.437000E+0	9.615395E-1
8.438000E+0	9.601849E-1
8.439000E+0	9.594510E-1
8.440000E+0	9.581552E-1
8.441000E+0	9.569540E-1
8.442000E+0	9.558985E-1
8.443000E+0	9.546336E-1
8.444000E+0	9.531455E-1
8.445000E+0	9.519780E-1
8.446000E+0	9.500541E-1
8.447000E+0	9.484316E-1
8.448000E+0	9.464686E-1
8.449000E+0	9.448283E-1
8.450000E+0	9.424782E-1
8.451000E+0	9.403819E-1
8.452000E+0	9.386095E-1
8.453000E+0	9.357997E-1
8.454000E+0	9.334542E-1
8.455000E+0	9.306976E-1
8.456000E+0	9.282335E-1
8.457000E+0	9.249586E-1
8.458000E+0	9.212656E-1
8.459000E+0	9.181684E-1
8.460000E+0	9.142090E-1
8.461000E+0	9.088603E-1
8.462000E+0	9.037630E-1
8.463000E+0	9.000289E-1
8.464000E+0	8.945988E-1
8.465000E+0	8.890210E-1
8.466000E+0	8.837109E-1
8.467000E+0	8.779931E-1
8.468000E+0	8.710916E-1
8.469000E+0	8.637439E-1
8.470000E+0	8.573938E-1
8.471000E+0	8.487157E-1
8.472000E+0	8.394565E-1
8.473000E+0	8.314875E-1
8.474000E+0	8.206942E-1
8.475000E+0	8.086731E-1
8.476000E+0	7.968991E-1
8.477000E+0	7.838098E-1
8.478000E+0	7.679751E-1
8.479000E+0	7.501135E-1
8.480000E+0	7.354986E-1
8.481000E+0	7.158548E-1
8.482000E+0	6.968882E-1
8.483000E+0	6.802036E-1
8.484000E+0	6.587178E-1
8.485000E+0	6.374997E-1
8.486000E+0	6.192607E-1
8.487000E+0	5.987462E-1
8.488000E+0	5.640613E-1
8.489000E+0	5.417632E-1
8.490000E+0	5.137145E-1
8.491000E+0	4.800195E-1
8.492000E+0	4.486152E-1
8.493000E+0	4.210710E-1
8.494000E+0	3.894985E-1
8.495000E+0	3.604503E-1
8.496000E+0	3.358423E-1
8.497000E+0	3.121695E-1
8.498000E+0	2.938241E-1
8.499000E+0	2.767822E-1
8.500000E+0	2.648155E-1
8.501000E+0	2.556028E-1
8.502000E+0	2.519886E-1
8.503000E+0	2.515315E-1
8.504000E+0	2.559592E-1
8.505000E+0	2.645658E-1
8.506000E+0	2.766467E-1
8.507000E+0	2.950992E-1
8.508000E+0	3.150003E-1
8.509000E+0	3.301679E-1
8.510000E+0	3.405072E-1
8.511000E+0	3.901138E-1
8.512000E+0	4.152515E-1
8.513000E+0	4.464420E-1
8.514000E+0	4.748016E-1
8.515000E+0	4.965936E-1
8.516000E+0	5.241658E-1
8.517000E+0	5.444763E-1
8.518000E+0	5.644354E-1
8.519000E+0	5.850286E-1
8.520000E+0	6.072656E-1
8.521000E+0	6.263053E-1
8.522000E+0	6.451262E-1
8.523000E+0	6.615309E-1
8.524000E+0	6.800429E-1
8.525000E+0	6.993190E-1
8.526000E+0	7.144362E-1
8.527000E+0	7.272221E-1
8.528000E+0	7.354908E-1
8.529000E+0	7.563208E-1
8.530000E+0	7.705223E-1
8.531000E+0	7.813416E-1
8.532000E+0	7.920994E-1
8.533000E+0	8.020227E-1
8.534000E+0	8.110324E-1
8.535000E+0	8.196623E-1
8.536000E+0	8.294276E-1
8.537000E+0	8.372552E-1
8.538000E+0	8.450934E-1
8.539000E+0	8.525700E-1
8.540000E+0	8.598649E-1
8.541000E+0	8.673696E-1
8.542000E+0	8.734147E-1
8.543000E+0	8.788314E-1
8.544000E+0	8.848800E-1
8.545000E+0	8.904768E-1
8.546000E+0	8.965323E-1
8.547000E+0	9.005234E-1
8.548000E+0	9.023191E-1
8.549000E+0	9.080302E-1
8.550000E+0	9.125814E-1
8.551000E+0	9.167655E-1
8.552000E+0	9.200243E-1
8.553000E+0	9.232689E-1
8.554000E+0	9.261907E-1
8.555000E+0	9.290545E-1
8.556000E+0	9.324805E-1
8.557000E+0	9.352276E-1
8.558000E+0	9.376064E-1
8.559000E+0	9.391330E-1
8.560000E+0	9.407699E-1
8.561000E+0	9.447555E-1
8.562000E+0	9.474639E-1
8.563000E+0	9.492353E-1
8.564000E+0	9.510634E-1
8.565000E+0	9.523130E-1
8.566000E+0	9.541977E-1
8.567000E+0	9.559866E-1
8.568000E+0	9.571345E-1
8.569000E+0	9.585730E-1
8.570000E+0	9.598326E-1
8.571000E+0	9.606929E-1
8.572000E+0	9.623577E-1
8.573000E+0	9.646545E-1
8.574000E+0	9.648651E-1
8.575000E+0	9.656614E-1
8.576000E+0	9.670683E-1
8.577000E+0	9.680064E-1
8.578000E+0	9.691048E-1
8.579000E+0	9.701547E-1
8.580000E+0	9.710622E-1
8.581000E+0	9.717166E-1
8.582000E+0	9.721571E-1
8.583000E+0	9.728595E-1
8.584000E+0	9.737565E-1
8.585000E+0	9.741657E-1
8.586000E+0	9.745190E-1
8.587000E+0	9.749808E-1
8.588000E+0	9.757406E-1
8.589000E+0	9.763810E-1
8.590000E+0	9.771313E-1
8.591000E+0	9.776590E-1
8.592000E+0	9.788341E-1
8.593000E+0	9.798182E-1
8.594000E+0	9.801173E-1
8.595000E+0	9.807536E-1
8.596000E+0	9.816459E-1
8.597000E+0	9.821912E-1
8.598000E+0	9.827873E-1
8.599000E+0	9.836232E-1
8.600000E+0	9.832217E-1
8.601000E+0	9.837324E-1
8.602000E+0	9.840789E-1
8.603000E+0	9.841161E-1
8.604000E+0	9.850886E-1
8.605000E+0	9.851162E-1
8.606000E+0	9.857729E-1
8.607000E+0	9.860388E-1
8.608000E+0	9.868208E-1
8.609000E+0	9.873428E-1
8.610000E+0	9.877088E-1
8.611000E+0	9.883247E-1
8.612000E+0	9.883518E-1
8.613000E+0	9.886408E-1
8.614000E+0	9.889486E-1
8.615000E+0	9.892761E-1
8.616000E+0	9.895813E-1
8.617000E+0	9.900092E-1
8.618000E+0	9.903627E-1
8.619000E+0	9.909225E-1
8.620000E+0	9.906209E-1
8.621000E+0	9.913200E-1
8.622000E+0	9.915619E-1
8.623000E+0	9.919887E-1
8.624000E+0	9.922699E-1
8.625000E+0	9.925362E-1
8.626000E+0	9.928441E-1
8.627000E+0	9.930603E-1
8.628000E+0	9.931248E-1
8.629000E+0	9.934638E-1
8.630000E+0	9.937170E-1
8.631000E+0	9.940390E-1
8.632000E+0	9.940439E-1
8.633000E+0	9.940213E-1
8.634000E+0	9.939878E-1
8.635000E+0	9.943437E-1
8.636000E+0	9.946876E-1
8.637000E+0	9.950141E-1
8.638000E+0	9.949594E-1
8.639000E+0	9.952733E-1
8.640000E+0	9.952967E-1
8.641000E+0	9.952819E-1
8.642000E+0	9.955975E-1
8.643000E+0	9.956196E-1
8.644000E+0	9.956172E-1
8.645000E+0	9.959241E-1
8.646000E+0	9.958911E-1
8.647000E+0	9.959142E-1
8.648000E+0	9.959265E-1
8.649000E+0	9.962631E-1
8.650000E+0	9.965878E-1
8.651000E+0	9.965979E-1
8.652000E+0	9.968626E-1
8.653000E+0	9.964900E-1
8.654000E+0	9.969010E-1
8.655000E+0	9.968607E-1
8.656000E+0	9.968323E-1
8.657000E+0	9.967884E-1
8.658000E+0	9.971322E-1
8.659000E+0	9.971596E-1
8.660000E+0	9.974393E-1
8.661000E+0	9.974927E-1
8.662000E+0	9.974680E-1
8.663000E+0	9.974697E-1
8.664000E+0	9.974573E-1
8.665000E+0	9.974185E-1
8.666000E+0	9.977779E-1
8.667000E+0	9.977378E-1
8.668000E+0	9.974810E-1
8.669000E+0	9.977162E-1
8.670000E+0	9.977955E-1
8.671000E+0	9.978602E-1
8.672000E+0	9.977855E-1
8.673000E+0	9.978046E-1
8.674000E+0	9.984390E-1
8.675000E+0	9.984335E-1
8.676000E+0	9.984343E-1
8.677000E+0	9.981603E-1
8.678000E+0	9.985349E-1
8.679000E+0	9.985463E-1
8.680000E+0	9.984840E-1
8.681000E+0	9.984198E-1
8.682000E+0	9.986993E-1
8.683000E+0	9.987631E-1
8.684000E+0	9.987465E-1
8.685000E+0	9.990338E-1
8.686000E+0	9.990619E-1
8.687000E+0	1.000005E+0
8.688000E+0	9.990644E-1
8.689000E+0	9.989974E-1
8.690000E+0	9.990529E-1
8.691000E+0	9.991022E-1
8.692000E+0	9.991192E-1
8.693000E+0	9.989574E-1
8.694000E+0	9.987678E-1
8.695000E+0	9.990121E-1
8.696000E+0	9.990227E-1
8.697000E+0	9.989882E-1
8.698000E+0	9.993951E-1
8.699000E+0	9.993872E-1
8.700000E+0	9.996418E-1
